iso_country,iata_code,city_ascii,population
DZ,HME,Hassi Messaoud,45147
DZ,TGR,Touggourt,39409
DZ,LOO,Laghouat,134372
DZ,TMX,Timimoun,33060
DZ,OGX,Ouargla,133024
BJ,COO,Cotonou,762000
BJ,DJA,Djougou,202810
BJ,KDC,Kandi,109701
BJ,KDC,Kandi,55632
BJ,NAE,Natitingou,80892
BJ,PKO,Parakou,188853
CN,DBC,Baicheng,3669400
CN,DBC,Baicheng,2032356
CN,DBC,Baicheng,49207
AE,DCG,Dubai,2502715
AE,DXB,Dubai,2502715
AE,NHD,Dubai,2502715
US,DCR,Decatur,25696
US,DCR,Decatur,87236
US,DCR,Decatur,68867
US,DCR,Decatur,10943
US,DCR,Decatur,7094
US,DCU,Decatur,25696
US,DCU,Decatur,87236
US,DCU,Decatur,68867
US,DCU,Decatur,10943
US,DCU,Decatur,7094
US,DEC,Decatur,25696
US,DEC,Decatur,87236
US,DEC,Decatur,68867
US,DEC,Decatur,10943
US,DEC,Decatur,7094
US,DTR,Decatur,25696
US,DTR,Decatur,87236
US,DTR,Decatur,68867
US,DTR,Decatur,10943
US,DTR,Decatur,7094
DE,HDB,Heidelberg,158741
BF,XKY,Kaya,122949
BF,OUG,Ouahigouya,124580
BF,XDJ,Djibo,61456
BF,XLU,Leo,33717
BF,PUP,Po,17924
BF,XBO,Boulsa,17489
BF,XBG,Bogande,9854
BF,DIP,Diapaga,26013
BF,DOR,Dori,46521
BF,XGG,Gorom-Gorom,6691
BF,XSE,Sebba,3273
BF,TEG,Tenkodogo,58600
BF,OUA,Ouagadougou,2453496
BF,BNR,Banfora,117200
BF,DGU,Dedougou,63617
BF,XGA,Gaoua,
BF,XGA,Gaoua,45189
BF,XNU,Nouna,29048
BF,TUQ,Tougan,17590
BF,XDE,Diebougou,12732
GH,ACC,Accra,2291352
GH,TML,Tamale,1095808
GH,KMS,Kumasi,2069350
GH,NYI,Sunyani,70299
RU,DHG,Dalnegorsk,37519
CI,ABO,Aboisso,37654
CI,ABJ,Abidjan,4980000
CI,OGO,Abengourou,104020
CI,BDK,Bondoukou,58297
CI,DIM,Dimbokro,67349
CI,FEK,Ferkessedougou,62008
CI,GGN,Gagnoa,123184
CI,GGO,Guiglo,63643
CI,HGO,Korhogo,286071
CI,KEO,Odienne,49857
CI,SEO,Seguela,51157
CI,ZSS,Sassandra,38411
CI,TOZ,Touba,529176
CI,TOZ,Touba,31844
CI,ASK,Yamoussoukro,355573
RU,DLR,Dalnerechensk,26378
RU,DLR,Dalnerechensk,26378
NG,DKA,Katsina,318459
NG,ABV,Abuja,1235880
NG,QUO,Uyo,429900
NG,AKR,Akure,847903
NG,ABB,Asaba,
NG,BCU,Bauchi,693700
NG,CBQ,Calabar,461796
NG,IBA,Ibadan,2550593
NG,ILR,Ilorin,847582
NG,QOW,Owerri,908109
NG,JOS,Jos,622802
NG,KAD,Kaduna,760084
NG,KAN,Kano,3848885
NG,MIU,Maiduguri,1197497
NG,MDI,Makurdi,170925
NG,LOS,Lagos,15487000
NG,LOS,Lagos,31049
NG,MXJ,Minna,322163
NG,PHC,Port Harcourt,1005904
NG,PHG,Port Harcourt,1005904
NG,SKO,Sokoto,427760
NG,YOL,Yola,392854
NG,ZAR,Zaria,408198
US,DPK,Deer Park,5566
US,DPK,Deer Park,33474
US,DPK,Deer Park,27479
NE,MFQ,Maradi,267249
NE,NIM,Niamey,1026848
NE,THZ,Tahoua,115956
NE,AJY,Agadez,117770
NE,RLT,Arlit,78651
NE,ZND,Zinder,235605
PH,DSG,Dilasag,17102
TN,TBJ,Tabarka,17425
TN,MIR,Monastir,104535
TN,TUN,Tunis,1056247
TN,GAF,Gafsa,111170
TN,SFA,Sfax,272801
TN,TOE,Tozeur,37365
BE,ANR,Antwerp,529247
BE,BRU,Brussels,1743000
BE,CRL,Brussels,1743000
BE,KJK,Wevelgem,31412
BE,OST,Ostend,71332
BE,OBL,Zoersel,21739
DE,AOC,Altenburg,32074
DE,IES,Riesa,29038
DE,CSO,Magdeburg,235775
DE,ZMG,Magdeburg,235775
DE,FNB,Neubrandenburg,64086
DE,CBU,Cottbus,98693
DE,DRS,Dresden,554907
DE,ERF,Erfurt,213835
DE,HAM,Hamburg,1852478
DE,HAM,Hamburg,58266
DE,XFW,Hamburg,1852478
DE,XFW,Hamburg,58266
DE,CGN,Cologne,1083498
DE,CGN,Cologne,7534
DE,MUC,Munich,1488202
DE,MUC,Munich,1488202
DE,NUE,Nuremberg,515543
DE,LEJ,Leipzig,597215
DE,STR,Stuttgart,630305
DE,STR,Stuttgart,8490
US,SGT,Stuttgart,630305
US,SGT,Stuttgart,8490
DE,HAJ,Hannover,542668
DE,BRE,Bremen,566573
DE,BRE,Bremen,6945
DE,MHG,Mannheim,309721
DE,EIB,Eisenach,42370
DE,KEL,Kiel,246601
DE,KEL,Kiel,7018
DE,FMM,Memmingen,43837
DE,AAH,Aachen,248960
DE,BNJ,Bonn,330579
DE,BFE,Bielefeld,333509
DE,PAD,Paderborn,150580
DE,NRN,Weeze,10697
DE,DTM,Dortmund,587696
DE,AGB,Augsburg,295830
DE,RBM,Straubing,47794
DE,FDH,Friedrichshafen,60865
DE,BYU,Bayreuth,74657
DE,URD,Ebermannstadt,6971
DE,GHF,Giebelstadt,5501
DE,HOQ,Hof,45930
DE,BBJ,Bitburg,14904
DE,FKB,Baden-Baden,55449
DE,ZQL,Donaueschingen,22526
DE,BWE,Braunschweig,248561
DE,KSF,Kassel,201048
DE,BRV,Bremerhaven,113634
DE,XLW,Lemwerder,7014
DE,EME,Emden,49913
DE,WVN,Wilhelmshaven,75189
DE,BMK,Borkum,5125
DE,VAC,Cloppenburg,34913
DE,NRD,Norderney,6089
DE,FLF,Flensburg,89934
DE,QHU,Husum,23189
DE,GWT,Westerland,9032
EE,URE,Kuressaare,13097
EE,TLL,Tallinn,438341
EE,TAY,Tartu,91407
FI,HEM,Helsinki,642045
FI,HEL,Helsinki,642045
FI,KAU,Kauhava,16784
FI,KAJ,Kajaani,37622
FI,KAO,Kuusamo,15688
FI,LPP,Lappeenranta,72875
FI,MIK,Mikkeli,54665
FI,POR,Pori,85363
FI,RVN,Rovaniemi,61763
FI,SVL,Savonlinna,35523
FI,SOT,Sodankyla,8782
FI,TKU,Turku,187604
FI,VAA,Vaasa,67619
GB,BFS,Belfast,333871
GB,BFS,Belfast,6679
GB,BHD,Belfast,333871
GB,BHD,Belfast,6679
ZA,GSS,Belfast,333871
ZA,GSS,Belfast,6679
GB,LDY,Derry,85016
GB,LDY,Derry,33448
GB,LDY,Derry,25093
GB,LDY,Derry,7314
GB,BHX,Birmingham,1137100
GB,BHX,Birmingham,739573
GB,BHX,Birmingham,21389
US,BHM,Birmingham,1137100
US,BHM,Birmingham,739573
US,BHM,Birmingham,21389
GB,CVT,Coventry,362690
GB,CVT,Coventry,34627
GB,CVT,Coventry,12433
GB,ORM,Northampton,212100
GB,ORM,Northampton,39263
GB,ORM,Northampton,28451
GB,ORM,Northampton,9870
GB,NQT,Nottingham,289301
GB,NQT,Nottingham,5058
GB,EMA,Nottingham,289301
GB,EMA,Nottingham,5058
GB,MAN,Manchester,547627
GB,MAN,Manchester,162877
GB,MAN,Manchester,57805
GB,MAN,Manchester,43503
GB,MAN,Manchester,18073
GB,MAN,Manchester,12433
GB,MAN,Manchester,10919
GB,MAN,Manchester,9233
GB,MAN,Manchester,5673
GB,MAN,Manchester,5367
US,MHT,Manchester,547627
US,MHT,Manchester,162877
US,MHT,Manchester,57805
US,MHT,Manchester,43503
US,MHT,Manchester,18073
US,MHT,Manchester,12433
US,MHT,Manchester,10919
US,MHT,Manchester,9233
US,MHT,Manchester,5673
US,MHT,Manchester,5367
GB,DSA,Doncaster,109805
GB,LWK,Lerwick,6880
GB,LSI,Lerwick,6880
GB,SWS,Swansea,16567
GB,SWS,Swansea,13350
GB,BRS,Bristol,567111
GB,BRS,Bristol,70243
GB,BRS,Bristol,59947
GB,BRS,Bristol,53649
GB,BRS,Bristol,22145
GB,BRS,Bristol,16762
GB,BRS,Bristol,5142
GB,FZO,Bristol,567111
GB,FZO,Bristol,70243
GB,FZO,Bristol,59947
GB,FZO,Bristol,53649
GB,FZO,Bristol,22145
GB,FZO,Bristol,16762
GB,FZO,Bristol,5142
GB,LPL,Liverpool,513441
GB,PLH,Plymouth,267918
GB,PLH,Plymouth,5794
GB,PLH,Plymouth,79768
GB,PLH,Plymouth,60024
GB,PLH,Plymouth,17582
GB,PLH,Plymouth,12433
GB,PLH,Plymouth,11711
GB,PLH,Plymouth,9154
GB,PLH,Plymouth,9097
GB,PLH,Plymouth,6755
US,PLY,Plymouth,267918
US,PLY,Plymouth,5794
US,PLY,Plymouth,79768
US,PLY,Plymouth,60024
US,PLY,Plymouth,17582
US,PLY,Plymouth,12433
US,PLY,Plymouth,11711
US,PLY,Plymouth,9154
US,PLY,Plymouth,9097
US,PLY,Plymouth,6755
US,PYM,Plymouth,267918
US,PYM,Plymouth,5794
US,PYM,Plymouth,79768
US,PYM,Plymouth,60024
US,PYM,Plymouth,17582
US,PYM,Plymouth,12433
US,PYM,Plymouth,11711
US,PYM,Plymouth,9154
US,PYM,Plymouth,9097
US,PYM,Plymouth,6755
MS,MNI,Plymouth,267918
MS,MNI,Plymouth,5794
MS,MNI,Plymouth,79768
MS,MNI,Plymouth,60024
MS,MNI,Plymouth,17582
MS,MNI,Plymouth,12433
MS,MNI,Plymouth,11711
MS,MNI,Plymouth,9154
MS,MNI,Plymouth,9097
MS,MNI,Plymouth,6755
GB,BOH,Bournemouth,187503
GB,SOU,Southampton,271173
GB,SOU,Southampton,58094
GB,SOU,Southampton,10154
GB,SOU,Southampton,8523
GB,SOU,Southampton,6934
GB,SOU,Southampton,6144
GB,PZE,Penzance,20812
GB,QUG,Chichester,30925
JE,JER,Saint Helier,33522
GB,ESH,Brighton,134293
GB,ESH,Brighton,41554
GB,ESH,Brighton,36272
GB,ESH,Brighton,11844
GB,ESH,Brighton,8287
GB,ESH,Brighton,7656
GB,FAB,Farnborough,65034
GB,FAB,Farnborough,14632
GB,SEN,Southend,160257
GB,LYM,Ashford,67528
GB,CAX,Carlisle,75399
GB,CAX,Carlisle,19198
GB,CAX,Carlisle,5446
GB,CAX,Carlisle,5224
GB,BLK,Blackpool,139305
GB,HUY,Grimsby,88243
GB,HUY,Grimsby,27314
GB,GSY,Grimsby,88243
GB,GSY,Grimsby,27314
GB,LBA,Leeds,789194
GB,LBA,Leeds,12040
GB,NCL,Newcastle,300196
GB,NCL,Newcastle,152984
GB,NCL,Newcastle,12292
GB,NCL,Newcastle,10655
ZA,NCS,Newcastle,300196
ZA,NCS,Newcastle,152984
ZA,NCS,Newcastle,12292
ZA,NCS,Newcastle,10655
US,ECS,Newcastle,300196
US,ECS,Newcastle,152984
US,ECS,Newcastle,12292
US,ECS,Newcastle,10655
GB,MME,Durham,424700
GB,MME,Durham,48069
GB,MME,Durham,16481
GB,MME,Durham,7221
GB,MME,Durham,5987
GB,WIC,Wick,7030
GB,ABZ,Aberdeen,200680
GB,ABZ,Aberdeen,29609
GB,ABZ,Aberdeen,28257
GB,ABZ,Aberdeen,18540
GB,ABZ,Aberdeen,16019
GB,ABZ,Aberdeen,7988
GB,ABZ,Aberdeen,5205
US,ABR,Aberdeen,200680
US,ABR,Aberdeen,29609
US,ABR,Aberdeen,28257
US,ABR,Aberdeen,18540
US,ABR,Aberdeen,16019
US,ABR,Aberdeen,7988
US,ABR,Aberdeen,5205
GB,INV,Inverness,47290
GB,INV,Inverness,17235
GB,INV,Inverness,7414
GB,INV,Inverness,7376
GB,GLA,Glasgow,626410
GB,GLA,Glasgow,14485
GB,GLA,Glasgow,14359
GB,PIK,Glasgow,626410
GB,PIK,Glasgow,14485
GB,PIK,Glasgow,14359
US,GGW,Glasgow,626410
US,GGW,Glasgow,14485
US,GGW,Glasgow,14359
US,GLW,Glasgow,626410
US,GLW,Glasgow,14485
US,GLW,Glasgow,14359
GB,EDI,Edinburgh,488050
GB,DND,Dundee,148280
GB,DND,Dundee,5044
GB,SYY,Stornoway,5070
GB,PSL,Perth,2039200
GB,PSL,Perth,47430
GB,PSL,Perth,5930
AU,JAD,Perth,2039200
AU,JAD,Perth,47430
AU,JAD,Perth,5930
AU,PER,Perth,2039200
AU,PER,Perth,47430
AU,PER,Perth,5930
GB,ADX,St. Andrews,20990
GB,ADX,St. Andrews,11913
GB,LMO,Lossiemouth,7870
GB,CBG,Cambridge,129920
GB,CBG,Cambridge,123867
GB,CBG,Cambridge,118927
GB,CBG,Cambridge,18651
GB,CBG,Cambridge,16143
GB,CBG,Cambridge,14736
GB,CBG,Cambridge,14178
US,CGE,Cambridge,129920
US,CGE,Cambridge,123867
US,CGE,Cambridge,118927
US,CGE,Cambridge,18651
US,CGE,Cambridge,16143
US,CGE,Cambridge,14736
US,CGE,Cambridge,14178
GB,NWI,Norwich,200289
GB,NWI,Norwich,195971
GB,NWI,Norwich,11001
GB,NWI,Norwich,7518
US,OIC,Norwich,200289
US,OIC,Norwich,195971
US,OIC,Norwich,11001
US,OIC,Norwich,7518
GB,HYC,High Wycombe,120256
GB,EXT,Exeter,124180
GB,EXT,Exeter,25689
GB,EXT,Exeter,15077
GB,EXT,Exeter,10485
GB,EXT,Exeter,6664
GB,EXT,Exeter,5541
GB,OXF,Kidlington,13723
GB,RCS,Rochester,703952
GB,RCS,Rochester,119942
GB,RCS,Rochester,62982
GB,RCS,Rochester,31526
GB,RCS,Rochester,13296
GB,RCS,Rochester,7046
GB,RCS,Rochester,5580
US,RCR,Rochester,703952
US,RCR,Rochester,119942
US,RCR,Rochester,62982
US,RCR,Rochester,31526
US,RCR,Rochester,13296
US,RCR,Rochester,7046
US,RCR,Rochester,5580
US,ROC,Rochester,703952
US,ROC,Rochester,119942
US,ROC,Rochester,62982
US,ROC,Rochester,31526
US,ROC,Rochester,13296
US,ROC,Rochester,7046
US,ROC,Rochester,5580
US,RST,Rochester,703952
US,RST,Rochester,119942
US,RST,Rochester,62982
US,RST,Rochester,31526
US,RST,Rochester,13296
US,RST,Rochester,7046
US,RST,Rochester,5580
GB,PME,Gosport,71529
GB,BWY,Woodbridge,100089
GB,BWY,Woodbridge,8827
GB,AYH,Huntingdon,23732
GB,AYH,Huntingdon,11134
GB,BEQ,Thetford,27027
FK,MPN,Mount Pleasant,91684
FK,MPN,Mount Pleasant,44970
FK,MPN,Mount Pleasant,35694
FK,MPN,Mount Pleasant,27082
FK,MPN,Mount Pleasant,16412
FK,MPN,Mount Pleasant,8668
US,MSD,Mount Pleasant,91684
US,MSD,Mount Pleasant,44970
US,MSD,Mount Pleasant,35694
US,MSD,Mount Pleasant,27082
US,MSD,Mount Pleasant,16412
US,MSD,Mount Pleasant,8668
US,MPZ,Mount Pleasant,91684
US,MPZ,Mount Pleasant,44970
US,MPZ,Mount Pleasant,35694
US,MPZ,Mount Pleasant,27082
US,MPZ,Mount Pleasant,16412
US,MPZ,Mount Pleasant,8668
NL,AMS,Amsterdam,862965
NL,AMS,Amsterdam,21241
NL,MST,Maastricht,121565
NL,EIN,Eindhoven,231642
NL,GRQ,Groningen,201462
NL,GRQ,Groningen,3216
NL,GLZ,Breda,183873
NL,DHR,Den Helder,55604
NL,LEY,Lelystad,77893
NL,LWR,Leeuwarden,17077
NL,RTM,Rotterdam,631155
NL,RTM,Rotterdam,29593
NL,ENS,Enschede,159703
NL,LID,Leiden,124899
IE,CLB,Castlebar,
IE,ORK,Cork,208669
IE,GWY,Galway,79504
IE,CFN,Donegal,2618
IE,DUB,Dublin,553165
IE,DUB,Dublin,64826
IE,DUB,Dublin,49037
IE,DUB,Dublin,20583
US,DBN,Dublin,553165
US,DBN,Dublin,64826
US,DBN,Dublin,49037
US,DBN,Dublin,20583
US,PSK,Dublin,553165
US,PSK,Dublin,64826
US,PSK,Dublin,49037
US,PSK,Dublin,20583
IE,KKY,Kilkenny,22179
IE,NOC,Charleston,628377
IE,NOC,Charleston,138706
IE,NOC,Charleston,20117
IE,NOC,Charleston,5468
US,CHS,Charleston,628377
US,CHS,Charleston,138706
US,CHS,Charleston,20117
US,CHS,Charleston,5468
US,CRW,Charleston,628377
US,CRW,Charleston,138706
US,CRW,Charleston,20117
US,CRW,Charleston,5468
IE,KIR,Killarney,11902
IE,SNN,Shannon,9222
IE,SNN,Shannon,5086
IE,SXL,Sligo,19199
IE,WAT,Waterford,48369
IE,WAT,Waterford,18935
IE,WAT,Waterford,10702
IE,WAT,Waterford,9648
IE,WAT,Waterford,8484
IE,WAT,Waterford,6431
IE,WAT,Waterford,5562
DK,AAR,Aarhus,237551
DK,CPH,Copenhagen,1085000
DK,RKE,Copenhagen,1085000
DK,EBJ,Esbjerg,72205
DK,ODE,Odense,158222
DK,AAL,Aalborg,122219
LU,LUX,Luxembourg,128512
NO,ALF,Alta,15342
NO,BGO,Bergen,257087
NO,BGO,Bergen,29974
NO,BGO,Bergen,13460
NO,BGO,Bergen,13556
NO,BGO,Bergen,13140
NO,FBU,Oslo,693494
NO,OSL,Oslo,693494
NO,RYG,Oslo,693494
NO,HMR,Hamar,27947
NO,HFT,Hammerfest,8073
NO,KKN,Kirkenes,3529
NO,FAN,Farsund,9645
NO,NVK,Narvik,14148
NO,OSY,Namsos,8471
NO,NTB,Notodden,12994
NO,MQN,Mo i Rana,18899
NO,LYR,Longyearbyen,
NO,SOG,Sogndal,11938
NO,SSJ,Alstahaug,7394
NO,TRD,Trondheim,183378
NO,SVG,Stavanger,129300
PL,BZG,Bydgoszcz,346739
PL,KTW,Katowice,276499
PL,WMI,Warsaw,1790658
PL,WMI,Warsaw,33708
PL,WAW,Warsaw,1790658
PL,WAW,Warsaw,33708
PL,QYD,Gdynia,247672
PL,RDO,Radom,219703
PL,SZZ,Goleniow,22553
PL,SZY,Olsztyn,173599
MN,ERT,Erdenet,101260
SE,GOT,Gothenburg,604829
SE,GSE,Gothenburg,604829
SE,MXX,Mora,12826
SE,MXX,Mora,9781
SE,KID,Kristianstad,32188
SE,HAD,Halmstad,55657
SE,KRN,Kiruna,26703
SE,KSD,Karlstad,74141
US,ESP,East Stroudsburg,57577
US,ESP,East Stroudsburg,57577
SE,ARN,Stockholm,975819
SE,BMA,Stockholm,975819
PG,SMP,Stockholm,975819
SE,VBY,Visby,24942
DE,SPM,Trier,110636
DE,FRZ,Fritzlar,14744
DE,KZG,Kitzingen,21704
DE,FCN,Cuxhaven,48356
DE,RLG,Rostock,209061
DE,WIE,Wiesbaden,278609
DE,IGS,Manching,12503
LV,DGP,Daugavpils,80627
LV,RIX,Riga,614618
LV,RIX,Riga,5622
LV,VNT,Ventspils,33372
LT,KUN,Kaunas,288466
LT,PLQ,Palanga,15381
LT,VNO,Vilnius,574147
ZA,ALJ,Alexander Bay,1500
ZA,CDO,Cradock,32898
ZA,CPT,Cape Town,433688
ZA,ELS,East London,338627
ZA,GRJ,George,157394
ZA,QRA,Johannesburg,4434827
ZA,JNB,Johannesburg,4434827
ZA,HLA,Johannesburg,4434827
ZA,JNB,Johannesburg,4434827
ZA,JNB,Johannesburg,4434827
ZA,KXE,Klerksdorp,178921
ZA,KIM,Kimberley,165264
ZA,KIM,Kimberley,7425
ZA,KOF,Komatipoort,20508
ZA,KMH,Kuruman,10006
US,FAL,Roma,11490
US,FAL,Roma,6848
AU,RMA,Roma,11490
AU,RMA,Roma,6848
ZA,DUR,Durban,595061
ZA,VIR,Durban,595061
ZA,LAY,Ladysmith,47375
ZA,LAY,Ladysmith,8537
ZA,MGH,Margate,58796
ZA,MGH,Margate,61223
ZA,MEZ,Musina,42678
ZA,MZY,Mossel Bay,59031
ZA,NLP,Nelspruit,
ZA,OUH,Oudtshoorn,61507
ZA,AFD,Port Alfred,17959
ZA,PLZ,Port Elizabeth,312392
ZA,PHW,Phalaborwa,13108
ZA,PRK,Prieska,11236
ZA,PZB,Pietermaritzburg,750845
ZA,PTG,Polokwane,220045
ZA,PCF,Potchefstroom,148804
ZA,UTW,Queenstown,105309
ZA,UTW,Queenstown,1790
NZ,ZQN,Queenstown,105309
NZ,ZQN,Queenstown,1790
ZA,ROD,Robertson,21929
ZA,SBU,Springbok,10438
ZA,THY,Thohoyandou,69453
ZA,LTA,Tzaneen,67245
ZA,ULD,Ulundi,29132
ZA,UTN,Upington,121189
ZA,VYD,Vryheid,150012
ZA,PRY,Pretoria,741651
ZA,WKF,Pretoria,741651
ZA,HPR,Pretoria,741651
BW,FRW,Francistown,89979
BW,GNZ,Ghanzi,6306
BW,BBK,Kasane,9250
BW,LOQ,Lobatse,26900
BW,MUB,Maun,57067
BW,QPH,Palapye,36211
BW,GBE,Gaborone,231626
BW,TBY,Tshabong,9679
CG,BZV,Brazzaville,1827000
CG,DJM,Djambala,9651
CG,SIB,Sibiti,22811
CG,MSX,Mossendjo,30936
CG,OLL,Oyo,386723
CG,EWO,Ewo,9062
CG,GMM,Gamboma,20877
CG,ION,Impfondo,20859
CG,MKJ,Makoua,11355
CG,FTX,Owando,23952
CG,DIS,Dolisie,103894
SZ,MTS,Manzini,110508
SZ,SHO,Manzini,110508
CF,CRF,Carnot,45421
CF,BGF,Bangui,889231
CF,BGF,Bangui,15019
CF,BGU,Bangassou,31453
CF,IRO,Birao,10178
CF,BBY,Bambari,41356
CF,BOP,Bouar,40353
CF,BIV,Bria,35204
CF,BSN,Bossangoa,36478
CF,ODA,Ouadda,5434
CF,IMO,Zemio,20000
CF,GDI,Melle,46493
CF,GDI,Melle,11574
CF,BOZ,Bozoum,20665
GQ,SSG,Malabo,187302
SH,HLE,Jamestown,714
SH,HLE,Jamestown,40493
SH,HLE,Jamestown,15084
SH,HLE,Jamestown,5494
US,JHW,Jamestown,714
US,JHW,Jamestown,40493
US,JHW,Jamestown,15084
US,JHW,Jamestown,5494
US,JMS,Jamestown,714
US,JMS,Jamestown,40493
US,JMS,Jamestown,15084
US,JMS,Jamestown,5494
MU,MRU,Port Louis,149194
MU,RRG,Port Mathurin,5929
CM,NKS,Nkongsamba,117063
CM,KBI,Kribi,60000
CM,DLA,Douala,2446945
CM,BLC,Bali,293373
CM,OUR,Batouri,33594
CM,MVR,Maroua,319941
CM,FOM,Foumban,92673
CM,BTA,Bertoua,88462
CM,GOU,Garoua,235996
CM,DSC,Dschang,76524
CM,BFX,Bafoussam,290768
CM,BPC,Bamenda,269530
CM,EBW,Ebolowa,87875
ZM,MMQ,Mbala,20570
ZM,CIP,Chipata,98416
US,FLE,Fort Lee,38605
US,FLE,Fort Lee,5763
ZM,CGJ,Chingola,147448
ZM,KLB,Kalabo,7731
ZM,KMZ,Kaoma,14212
ZM,KAA,Kasama,200000
ZM,KAA,Kasama,73521
ZM,LVI,Livingstone,136897
ZM,LXU,Lukulu,3349
ZM,LUN,Lusaka,1742979
ZM,MNS,Mansa,129185
ZM,MNR,Mongu,52534
ZM,NLA,Ndola,528330
ZM,SXG,Senanga,10005
ZM,KIW,Kitwe,504194
ZM,SJQ,Sesheke,20149
ZM,BBZ,Zambezi,7074
KM,HAH,Moroni,111329
KM,YVA,Moroni,111329
MG,ATJ,Antsirabe,257163
MG,TNR,Antananarivo,2610000
MG,MXT,Maintirano,5925
MG,WAM,Ambatondrazaka,43134
MG,WAI,Antsohihy,21290
MG,WMA,Mandritsara,9705
MG,IHO,Ihosy,16990
MG,MJA,Manja,1536
MG,OVA,Bekily,4286
AO,AZZ,Ambriz,17000
AO,BUG,Benguela,561775
AO,CAB,Cabinda,550000
AO,CBT,Catumbela,175805
AO,CTI,Cuito Cuanavale,40829
AO,CAV,Cazombo,298
AO,NOV,Huambo,665564
AO,LBZ,Lucapa,154305
AO,LAD,Luanda,8883000
AO,MEG,Malanje,125856
AO,SPP,Menongue,320914
AO,GXG,Negage,137559
AO,VHC,Saurimo,393000
AO,NDD,Sumbe,279968
AO,UAL,Luau,90000
AO,SDD,Lubango,776249
AO,LUO,Luena,21115
AO,UGO,Uige,322531
AO,XGN,Xangongo,447
GA,KDN,Ndende,6200
GA,KOU,Koulamoutou,16222
GA,MJL,Mouila,22469
GA,OYE,Oyem,60685
GA,OKN,Okondja,7155
GA,LBQ,Lambarene,25310
GA,BMM,Bitam,17637
GA,MFF,Moanda,153915
GA,MFF,Moanda,30151
GA,MKB,Mekambo,3170
GA,OMB,Omboue,1667
GA,MKU,Makokou,17070
GA,LBV,Libreville,797003
GA,MZC,Mitzic,4111
GA,MVB,Franceville,42967
GA,TCH,Tchibanga,19365
GA,MYB,Mayumba,3996
MZ,BEW,Beira,436240
MZ,FXO,Cuamba,73268
MZ,VPY,Chimoio,238976
MZ,VXC,Lichinga,142253
MZ,MPM,Maputo,1191613
MZ,APL,Nampula,743000
MZ,UEL,Quelimane,192876
MZ,TET,Tete,152909
MZ,VJB,Xai-Xai,116343
FR,JCA,Cannes,73965
TD,SRH,Sarh,108061
TD,OGR,Bongor,27770
TD,LTC,Lai,19382
TD,ATV,Ati,20695
TD,NDJ,N'Djamena,1092066
TD,OTC,Bol,11700
TD,MVO,Mongo,27763
TD,PLF,Pala,
TD,AMO,Mao,76863
TD,AMO,Mao,19004
ZW,BUQ,Bulawayo,653337
ZW,BFO,Chiredzi,28205
ZW,VFA,Victoria Falls,33060
ZW,HRE,Harare,2150000
ZW,KAB,Kariba,24210
ZW,UTA,Mutare,188243
ZW,MVZ,Masvingo,72527
ZW,GWE,Gweru,141260
ZW,HWN,Hwange,42581
ZW,WKI,Hwange,42581
MW,BLZ,Blantyre,1895973
MW,KGJ,Karonga,34207
MW,KBQ,Kasungu,
MW,LLW,Lilongwe,781538
MW,MAI,Mangochi,51429
MW,LMB,Salima,71181
MW,ZZU,Mzuzu,150100
LS,LRB,Leribe,47675
LS,MFC,Mafeteng,57059
LS,MKH,Mokhotlong,8809
LS,MSU,Maseru,330790
LS,UTG,Quthing,15000
LS,UNE,Qacha's Nek,
LS,THB,Thaba-Tseka,5423
CD,FIH,Kinshasa,15056000
CD,BOA,Boma,178638
CD,MAT,Matadi,306053
CD,INO,Inongo,40113
CD,IDF,Idiofa,61056
CD,LUS,Lusanga,177
CD,MDK,Mbandaka,274996
CD,BSU,Basankusu,52216
CD,LIE,Libenge,27053
CD,GMA,Gemena,198056
CD,BNB,Boende,32091
CD,IKL,Ikela,291
CD,FKI,Kisangani,935977
CD,YAN,Yangambi,35531
CD,RUE,Butembo,217625
CD,GOM,Goma,249862
CD,BNC,Beni,332903
CD,KND,Kindu,172321
CD,KLY,Kalima,194
CD,FBM,Lubumbashi,1786397
CD,MNO,Manono,46111
CD,BDV,Moba,10006
CD,KBO,Kabalo,29833
CD,KOO,Kongolo,105202
CD,KNM,Kaniama,36481
CD,KGA,Kananga,1971704
CD,TSH,Tshikapa,267462
CD,LJA,Lodja,68244
CD,LBO,Lusambo,41416
CD,MEW,Mweka,50675
CD,PFR,Ilebo,107093
CD,GDJ,Gandajika,154425
CD,KBN,Kabinda,59004
GA,GAX,Gamba,9928
ML,BKO,Bamako,2009109
ML,GUD,Goundam,8456
ML,KTX,Koutiala,104927
ML,NRM,Nara,352377
ML,NRM,Nara,18459
ML,KSS,Sikasso,213977
ML,TOM,Timbuktu,35330
GM,BJL,Banjul,31356
BR,GCV,Gravatai,255660
SL,KBS,Bo,233684
SL,KBS,Bo,6101
US,GFD,Greenfield,17646
US,GFD,Greenfield,37221
US,GFD,Greenfield,23006
US,GFD,Greenfield,22703
US,GFD,Greenfield,7763
US,GFD,Greenfield,5008
SL,HGS,Freetown,951000
SL,HGS,Freetown,9299
SL,FNA,Freetown,951000
SL,FNA,Freetown,9299
SL,KEN,Kenema,188463
GW,OXB,Bissau,395954
LR,UCN,Buchanan,
LR,CPA,Harper,32661
LR,SNI,Greenville,484465
LR,SNI,Greenville,130118
